,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDNZD,Open Bid_x,Open Bid_y,Open Ask_y
2005-11-22,5.4,7.3,7.45,-8.897569444444438e-06,5.4,0.64,0.74
2005-11-23,5.4,7.3,7.45,-8.897569444444438e-06,5.4,0.65,0.75
2005-11-24,5.4,7.15,7.4,-8.680555555555556e-06,5.4,0.65,0.75
2005-11-25,5.4,7.3,7.45,-8.897569444444438e-06,5.4,0.65,0.75
2005-11-26,5.4,7.3,7.45,-8.897569444444438e-06,5.4,0.65,0.75
2005-11-27,5.4,7.3,7.45,-8.897569444444438e-06,5.4,0.65,0.75
2005-11-28,5.4,7.3,7.45,-8.897569444444438e-06,5.4,0.65,0.75
2005-11-29,5.4,7.27,7.42,-8.767361111111105e-06,5.4,0.67,0.77
2005-11-30,5.38,7.05,7.2,-7.92406826889585e-06,5.38,0.65,0.79
2005-12-01,5.38,7.05,7.2,-7.92406826889585e-06,5.38,0.67,0.77
2005-12-02,5.38,7.05,7.2,-7.92406826889585e-06,5.38,0.68,0.78
2005-12-03,5.38,7.0,7.2,-7.92406826889585e-06,5.38,0.67,0.81
2005-12-04,5.38,7.0,7.2,-7.92406826889585e-06,5.38,0.7,0.8
2005-12-05,5.38,7.0,7.2,-7.92406826889585e-06,5.38,0.7,0.8
2005-12-06,5.38,7.05,7.2,-7.92406826889585e-06,5.38,0.67,0.82
2005-12-07,5.38,7.25,7.5,-9.2302333681644e-06,5.38,0.64,0.78
2005-12-08,5.38,7.35,7.5,-9.2302333681644e-06,5.38,0.62,0.76
2005-12-09,5.38,7.37,7.52,-9.31731104144897e-06,5.38,0.66,0.8
2005-12-10,5.38,7.4,7.55,-9.447927551375831e-06,5.38,0.68,0.82
2005-12-11,5.38,7.4,7.55,-9.447927551375831e-06,5.38,0.69,0.79
2005-12-12,5.38,7.4,7.55,-9.447927551375831e-06,5.38,0.69,0.79
2005-12-13,5.38,7.4,7.55,-9.447927551375831e-06,5.38,0.69,0.79
2005-12-14,5.38,7.29,7.44,-8.9690003483107e-06,5.38,0.83,0.97
2005-12-15,5.38,7.4,7.55,-9.447927551375831e-06,5.38,0.86,0.95
2005-12-16,5.38,7.4,7.55,-9.447927551375831e-06,5.38,0.8,0.9
2005-12-17,5.38,7.35,7.5,-9.2302333681644e-06,5.38,0.58,0.68
2005-12-18,5.38,7.35,7.5,-9.2302333681644e-06,5.38,0.58,0.68
2005-12-19,5.38,7.35,7.5,-9.2302333681644e-06,5.38,0.58,0.68
2005-12-20,5.38,7.35,7.5,-9.2302333681644e-06,5.38,0.66,0.76
2005-12-21,5.38,7.3,7.45,-9.012539184952977e-06,5.38,0.66,0.76
2005-12-22,5.38,7.38,7.53,-9.360849878091265e-06,5.38,0.64,0.78
2005-12-23,5.4,7.35,7.5,-9.114583333333334e-06,5.4,0.8,0.9
2005-12-24,5.4,7.43,7.58,-9.461805555555554e-06,5.4,0.82,0.92
2005-12-25,5.4,7.43,7.58,-9.461805555555554e-06,5.4,0.82,0.92
2005-12-26,5.4,7.43,7.58,-9.461805555555554e-06,5.4,0.82,0.92
2005-12-27,5.4,7.43,7.58,-9.461805555555554e-06,5.4,0.82,0.92
2005-12-28,5.4,7.39,7.54,-9.28819444444444e-06,5.4,0.82,0.92
2005-12-29,5.4,7.36,7.51,-9.157986111111108e-06,5.4,0.78,0.88
2005-12-30,5.4,7.43,7.58,-9.461805555555554e-06,5.4,0.7,0.8
2005-12-31,5.4,7.43,7.58,-9.461805555555554e-06,5.4,0.68,0.78
2006-01-01,5.4,7.43,7.58,-9.461805555555554e-06,5.4,0.68,0.78
2006-01-02,5.4,7.43,7.58,-9.461805555555554e-06,5.4,0.68,0.78
2006-01-03,5.4,7.43,7.58,-9.461805555555554e-06,5.4,0.71,0.85
2006-01-04,5.4,7.35,7.5,-9.114583333333334e-06,5.4,0.68,0.78
2006-01-05,5.35,7.3,7.45,-9.18635170603674e-06,5.35,0.72,0.82
2006-01-06,5.35,7.3,7.45,-9.18635170603674e-06,5.35,0.72,0.82
2006-01-07,5.35,7.33,7.48,-9.317585301837276e-06,5.35,0.74,0.84
2006-01-08,5.35,7.33,7.48,-9.317585301837276e-06,5.35,0.74,0.84
2006-01-09,5.35,7.33,7.48,-9.317585301837276e-06,5.35,0.74,0.84
2006-01-10,5.35,7.26,7.41,-9.011373578302716e-06,5.35,0.77,0.87
2006-01-11,5.35,7.35,7.5,-9.405074365704288e-06,5.35,0.76,0.86
2006-01-12,5.35,7.39,7.54,-9.58005249343832e-06,5.35,0.75,0.85
2006-01-13,5.4,7.37,7.52,-9.201388888888884e-06,5.4,0.71,0.81
2006-01-14,5.4,7.37,7.52,-9.201388888888884e-06,5.4,0.68,0.82
2006-01-15,5.4,7.37,7.52,-9.201388888888884e-06,5.4,0.71,0.81
2006-01-16,5.4,7.37,7.52,-9.201388888888884e-06,5.4,0.71,0.81
2006-01-17,5.4,7.37,7.52,-9.201388888888884e-06,5.4,0.66,0.8
2006-01-18,5.5,7.32,7.47,-8.41880341880341e-06,5.5,0.74,0.8
2006-01-19,5.4,7.31,7.46,-8.940972222222226e-06,5.4,0.71,0.85
2006-01-20,5.39,7.25,7.4,-8.737610850286909e-06,5.39,0.78,0.92
2006-01-21,5.42,7.37,7.47,-8.869851159570779e-06,5.42,0.73,0.87
2006-01-22,5.42,7.37,7.47,-8.869851159570779e-06,5.42,0.78,0.85
2006-01-23,5.38,7.3,7.5,-9.2302333681644e-06,5.38,0.7,0.84
2006-01-24,5.42,7.32,7.42,-8.653513326410524e-06,5.42,0.69,0.83
2006-01-25,5.4,7.4,7.6,-9.548611111111106e-06,5.4,0.77,0.83
2006-01-26,5.45,7.42,7.67,-9.560723514211882e-06,5.45,0.73,0.87
2006-01-27,5.44,7.5,7.75,-9.963768115942024e-06,5.44,0.78,0.84
2006-01-28,5.42,7.89,7.99,-1.1119764624437522e-05,5.42,0.85,0.97
2006-01-29,5.42,7.89,7.99,-1.1119764624437522e-05,5.42,0.78,0.84
2006-01-30,5.41,8.0,8.15,-1.1873808285664762e-05,5.41,0.74,0.87
2006-01-31,5.42,7.39,7.49,-8.956386292834893e-06,5.42,0.75,0.89
2006-02-01,5.39,7.4,7.65,-9.824378368979314e-06,5.39,0.8,0.87
2006-02-02,5.37,7.44,7.59,-9.68079539508111e-06,5.37,0.79,0.93
2006-02-03,5.25,7.56,7.71,-1.0933333333333338e-05,5.25,0.75,0.89
2006-02-04,5.42,7.49,7.64,-9.605399792315685e-06,5.42,0.87,0.99
2006-02-05,5.39,7.49,7.64,-9.780907668231616e-06,5.39,0.76,0.91
2006-02-06,5.39,7.46,7.61,-9.65049556598852e-06,5.39,0.75,0.88
2006-02-07,5.41,7.48,7.63,-9.620384815392612e-06,5.41,0.79,0.93
2006-02-08,5.4,7.54,7.69,-9.939236111111114e-06,5.4,0.8,0.94
2006-02-09,5.37,7.66,7.81,-1.064015349729635e-05,5.37,0.84,0.88
2006-02-10,5.4,7.49,7.64,-9.722222222222224e-06,5.4,0.78,0.93
2006-02-11,5.37,7.54,7.69,-1.0116867259724408e-05,5.37,0.82,0.91
2006-02-12,5.37,7.53,7.68,-1.0073260073260069e-05,5.37,0.84,0.88
2006-02-13,5.37,7.44,7.59,-9.68079539508111e-06,5.37,0.78,0.91
2006-02-14,5.36,7.4,7.55,-9.564989517819703e-06,5.36,0.78,0.93
2006-02-15,5.38,7.28,7.43,-8.92546151166841e-06,5.38,0.8,0.94
2006-02-16,5.43,7.2,7.35,-8.294453084499739e-06,5.43,0.84,0.91
2006-02-17,5.3,7.19,7.34,-8.994708994708994e-06,5.3,0.85,0.99
2006-02-18,5.42,7.2,7.35,-8.350640359986154e-06,5.42,0.87,1.01
2006-02-19,5.42,7.2,7.35,-8.350640359986154e-06,5.42,0.87,1.01
2006-02-20,5.39,7.22,7.37,-8.607198748043826e-06,5.39,0.83,0.96
2006-02-21,5.39,7.19,7.34,-8.47678664580073e-06,5.39,0.89,0.95
2006-02-22,5.37,7.22,7.37,-8.721437292865865e-06,5.37,0.88,0.95
2006-02-23,5.37,7.18,7.33,-8.547008547008548e-06,5.37,0.87,0.96
2006-02-24,5.4,7.19,7.34,-8.420138888888885e-06,5.4,0.84,0.98
2006-02-25,5.4,7.05,7.25,-8.029513888888888e-06,5.4,0.89,1.01
2006-02-26,5.37,7.05,7.25,-8.19815105529391e-06,5.37,0.85,0.97
2006-02-27,5.4,7.1,7.35,-8.463541666666661e-06,5.4,0.83,0.96
2006-02-28,5.38,7.1,7.3,-8.35945663531871e-06,5.38,0.87,1.01
2006-03-01,5.44,7.12,7.27,-7.893374741200826e-06,5.44,0.88,1.02
2006-03-02,5.28,7.07,7.22,-8.58103326256192e-06,5.28,0.89,1.03
2006-03-03,5.39,7.14,7.29,-8.259433142062246e-06,5.39,0.85,0.99
2006-03-04,5.41,7.07,7.22,-7.843647079216494e-06,5.41,0.82,0.96
2006-03-05,5.41,7.07,7.22,-7.843647079216494e-06,5.41,0.83,0.97
2006-03-06,5.38,7.07,7.22,-8.011145942180424e-06,5.38,0.83,0.96
2006-03-07,5.4,7.31,7.46,-8.940972222222226e-06,5.4,0.83,0.97
2006-03-08,5.38,7.3,7.45,-9.012539184952977e-06,5.38,0.8,0.95
2006-03-09,5.36,7.29,7.44,-9.08455625436758e-06,5.36,0.77,0.91
2006-03-10,5.38,7.29,7.44,-8.9690003483107e-06,5.38,0.78,0.93
2006-03-11,5.41,7.32,7.47,-8.927023747616564e-06,5.41,0.76,0.9
2006-03-12,5.38,7.32,7.47,-9.099616858237544e-06,5.38,0.78,0.92
2006-03-13,5.41,7.18,7.33,-8.320332813312533e-06,5.41,0.82,0.96
2006-03-14,5.4,7.08,7.33,-8.37673611111111e-06,5.4,0.82,0.96
2006-03-15,5.37,7.12,7.37,-8.721437292865865e-06,5.37,0.89,1.03
2006-03-16,5.37,7.08,7.33,-8.547008547008548e-06,5.37,0.89,1.03
2006-03-17,5.41,7.08,7.33,-8.320332813312533e-06,5.41,0.93,1.07
2006-03-18,5.4,7.14,7.39,-8.63715277777778e-06,5.4,0.83,0.95
2006-03-19,5.4,7.42,7.57,-9.418402777777778e-06,5.4,0.83,0.95
2006-03-20,5.38,7.24,7.49,-9.18669453152212e-06,5.38,0.98,1.11
2006-03-21,5.38,7.12,7.27,-8.228840125391848e-06,5.38,1.01,1.15
2006-03-22,5.42,7.11,7.36,-8.393907926618205e-06,5.42,1.01,1.15
2006-03-23,5.46,7.13,7.38,-8.255933952528377e-06,5.46,0.98,1.12
2006-03-24,5.42,7.15,7.25,-7.91796469366563e-06,5.42,1.05,1.12
2006-03-25,5.44,7.2,7.3,-8.022774327122155e-06,5.44,1.07,1.14
2006-03-26,5.44,7.2,7.3,-8.022774327122155e-06,5.44,1.07,1.14
2006-03-27,5.44,7.18,7.43,-8.58350586611456e-06,5.44,1.07,1.14
2006-03-28,5.44,7.17,7.42,-8.540372670807453e-06,5.44,1.03,1.17
2006-03-29,5.44,7.2,7.3,-8.022774327122155e-06,5.44,1.05,1.19
2006-03-30,5.44,7.22,7.47,-8.756038647342991e-06,5.44,1.05,1.19
2006-03-31,5.44,7.27,7.37,-8.324706694271914e-06,5.44,1.03,1.17
2006-04-01,5.44,7.3,7.4,-8.454106280193238e-06,5.44,1.05,1.19
2006-04-02,5.44,7.3,7.4,-8.454106280193238e-06,5.44,1.07,1.14
2006-04-03,5.44,7.3,7.4,-8.454106280193238e-06,5.44,1.06,1.2
2006-04-04,5.44,7.27,7.37,-8.324706694271914e-06,5.44,1.09,1.16
2006-04-05,5.43,7.35,7.45,-8.726455849317435e-06,5.43,1.08,1.15
2006-04-06,5.44,7.45,7.55,-9.101104209799864e-06,5.44,1.08,1.15
2006-04-07,5.47,7.52,7.77,-9.874635067834448e-06,5.47,1.08,1.15
2006-04-08,5.46,7.29,7.54,-8.94392844857241e-06,5.46,1.09,1.16
2006-04-09,5.46,7.35,7.45,-8.556931544547643e-06,5.46,1.06,1.18
2006-04-10,5.46,7.22,7.47,-8.642930856553142e-06,5.46,1.09,1.16
2006-04-11,5.45,7.35,7.45,-8.613264427217912e-06,5.45,1.06,1.2
2006-04-12,5.43,7.25,7.35,-8.294453084499739e-06,5.43,1.09,1.16
2006-04-13,5.43,7.25,7.35,-8.294453084499739e-06,5.43,1.09,1.16
2006-04-14,5.43,7.27,7.52,-9.02885778468982e-06,5.43,1.1,1.17
2006-04-15,5.43,7.19,7.44,-8.683255572835674e-06,5.43,1.11,1.23
2006-04-16,5.43,7.19,7.44,-8.683255572835674e-06,5.43,1.11,1.23
2006-04-17,5.43,7.27,7.37,-8.380853637463282e-06,5.43,1.1,1.13
2006-04-18,5.5,7.28,7.53,-8.675213675213678e-06,5.5,1.06,1.21
2006-04-19,5.43,7.38,7.48,-8.856056678762745e-06,5.43,1.1,1.17
2006-04-20,5.43,7.38,7.48,-8.856056678762745e-06,5.43,1.13,1.2
2006-04-21,5.43,7.38,7.48,-8.856056678762745e-06,5.43,1.15,1.22
2006-04-22,5.43,7.3,7.4,-8.510454466908593e-06,5.43,1.15,1.22
2006-04-23,5.43,7.3,7.4,-8.510454466908593e-06,5.43,1.15,1.22
2006-04-24,5.43,7.3,7.4,-8.510454466908593e-06,5.43,1.15,1.22
2006-04-25,5.43,7.3,7.4,-8.510454466908593e-06,5.43,1.07,1.21
2006-04-26,5.44,7.27,7.52,-8.971704623878536e-06,5.44,1.16,1.23
2006-04-27,5.44,7.27,7.37,-8.324706694271914e-06,5.44,1.08,1.15
2006-04-28,5.44,7.17,7.42,-8.540372670807453e-06,5.44,1.15,1.22
2006-04-29,5.5,7.23,7.33,-7.82051282051282e-06,5.5,1.17,1.24
2006-04-30,5.5,7.17,7.42,-8.205128205128205e-06,5.5,1.15,1.29
2006-05-01,5.38,7.26,7.51,-9.273772204806686e-06,5.38,1.16,1.25
2006-05-02,5.49,7.23,7.33,-7.875363807567198e-06,5.49,1.17,1.24
2006-05-03,5.5,7.23,7.33,-7.82051282051282e-06,5.5,1.2,1.27
2006-05-04,5.67,7.21,7.46,-7.454606030318179e-06,5.67,1.19,1.33
2006-05-05,5.62,7.15,7.4,-7.468949311849616e-06,5.62,1.19,1.27
2006-05-06,5.7,7.14,7.39,-7.006633499170812e-06,5.7,1.19,1.27
2006-05-07,5.7,7.25,7.35,-6.840796019900496e-06,5.7,1.19,1.27
2006-05-08,5.7,7.18,7.43,-7.172470978441124e-06,5.7,1.19,1.27
2006-05-09,5.7,7.24,7.49,-7.421227197346601e-06,5.7,1.19,1.27
2006-05-10,5.62,7.25,7.5,-7.888553205773752e-06,5.62,1.19,1.27
2006-05-11,5.62,7.28,7.38,-7.385028533064781e-06,5.62,1.15,1.23
2006-05-12,5.6,7.37,7.62,-8.50168350168351e-06,5.6,1.06,1.2
2006-05-13,5.62,7.46,7.71,-8.769721383014437e-06,5.62,1.08,1.16
2006-05-14,5.62,7.5,7.6,-8.30815709969788e-06,5.62,1.08,1.16
2006-05-15,5.62,7.41,7.66,-8.55991943605237e-06,5.62,1.08,1.16
2006-05-16,5.63,7.41,7.66,-8.505111446287917e-06,5.63,1.1,1.18
2006-05-17,5.63,7.34,7.59,-8.211831741243507e-06,5.63,1.11,1.26
2006-05-18,5.62,7.4,7.5,-7.888553205773752e-06,5.62,1.14,1.22
2006-05-19,5.62,7.42,7.52,-7.972473984558575e-06,5.62,1.15,1.23
2006-05-20,5.6,7.4,7.65,-8.627946127946133e-06,5.6,1.17,1.25
2006-05-21,5.6,7.42,7.52,-8.080808080808082e-06,5.6,1.17,1.25
2006-05-22,5.6,7.4,7.65,-8.627946127946133e-06,5.6,1.14,1.29
2006-05-23,5.63,7.37,7.47,-7.70906653259594e-06,5.63,1.17,1.31
2006-05-24,5.63,7.37,7.47,-7.70906653259594e-06,5.63,1.18,1.26
2006-05-25,5.63,7.37,7.47,-7.70906653259594e-06,5.63,1.18,1.25
2006-05-26,5.63,7.37,7.47,-7.70906653259594e-06,5.63,1.18,1.25
2006-05-27,5.68,7.3,7.4,-7.152361942781108e-06,5.68,1.17,1.24
2006-05-28,5.68,7.3,7.4,-7.152361942781108e-06,5.68,1.17,1.24
2006-05-29,5.68,7.3,7.4,-7.152361942781108e-06,5.68,1.17,1.24
2006-05-30,5.68,7.3,7.4,-7.152361942781108e-06,5.68,1.17,1.24
2006-05-31,5.68,7.25,7.35,-6.944444444444445e-06,5.68,1.18,1.25
2006-06-01,5.68,7.08,7.33,-6.8612774451097815e-06,5.68,1.19,1.26
2006-06-02,5.58,7.04,7.29,-7.218844984802426e-06,5.58,1.12,1.27
2006-06-03,5.66,7.1,7.2,-6.423089756423084e-06,5.66,1.17,1.25
2006-06-04,5.66,7.1,7.2,-6.423089756423084e-06,5.66,1.17,1.25
2006-06-05,5.66,7.1,7.2,-6.423089756423084e-06,5.66,1.17,1.25
2006-06-06,5.66,7.1,7.2,-6.423089756423084e-06,5.66,1.17,1.25
2006-06-07,5.65,7.1,7.2,-6.474519632414367e-06,5.65,1.15,1.23
2006-06-08,5.65,7.03,7.28,-6.8086883876357576e-06,5.65,1.18,1.25
2006-06-09,5.66,7.01,7.26,-6.673340006673338e-06,5.66,1.13,1.27
2006-06-10,5.66,6.99,7.24,-6.589923256589925e-06,5.66,1.18,1.25
2006-06-11,5.66,7.15,7.25,-6.631631631631631e-06,5.66,1.18,1.25
2006-06-12,5.66,7.01,7.26,-6.673340006673338e-06,5.66,1.18,1.25
2006-06-13,5.7,7.02,7.27,-6.509121061359862e-06,5.7,1.14,1.28
2006-06-14,5.7,6.99,7.24,-6.384742951907132e-06,5.7,1.15,1.29
2006-06-15,5.7,7.06,7.16,-6.053067993366498e-06,5.7,1.16,1.23
2006-06-16,5.7,7.12,7.22,-6.301824212271971e-06,5.7,1.24,1.38
2006-06-17,5.69,7.25,7.35,-6.892542766982226e-06,5.69,1.27,1.34
2006-06-18,5.69,7.18,7.43,-7.224713502740405e-06,5.69,1.28,1.4
2006-06-19,5.69,7.25,7.5,-7.515362896528815e-06,5.69,1.27,1.34
2006-06-20,5.69,7.2,7.45,-7.307756186679948e-06,5.69,1.29,1.43
2006-06-21,5.69,7.14,7.39,-7.058628134861319e-06,5.69,1.28,1.43
2006-06-22,5.67,7.2,7.45,-7.41296018657338e-06,5.67,1.33,1.4
2006-06-23,5.68,7.19,7.34,-6.902860944777112e-06,5.68,1.3,1.44
2006-06-24,5.68,7.17,7.42,-7.235528942115771e-06,5.68,1.35,1.42
2006-06-25,5.68,7.25,7.35,-6.944444444444445e-06,5.68,1.35,1.42
2006-06-26,5.68,7.25,7.35,-6.944444444444445e-06,5.68,1.35,1.42
2006-06-27,5.7,7.13,7.38,-6.965174129353232e-06,5.7,1.36,1.43
2006-06-28,5.7,7.18,7.28,-6.550580431177449e-06,5.7,1.34,1.41
2006-06-29,5.74,7.04,7.29,-6.388064622485985e-06,5.74,1.35,1.42
2006-06-30,5.74,7.1,7.35,-6.635344543356409e-06,5.74,1.33,1.4
2006-07-01,5.75,7.1,7.35,-6.5843621399176924e-06,5.75,1.33,1.4
2006-07-02,5.75,7.12,7.37,-6.666666666666673e-06,5.75,1.3,1.42
2006-07-03,5.75,7.09,7.34,-6.543209876543208e-06,5.75,1.29,1.41
2006-07-04,5.72,7.2,7.3,-6.531084656084658e-06,5.72,1.32,1.39
2006-07-05,5.71,7.18,7.28,-6.499420433846671e-06,5.71,1.34,1.41
2006-07-06,5.71,7.17,7.42,-7.078986587183312e-06,5.71,1.3,1.38
2006-07-07,5.71,7.26,7.51,-7.451564828614008e-06,5.71,1.33,1.4
2006-07-08,5.71,7.21,7.46,-7.244576916708069e-06,5.71,1.31,1.38
2006-07-09,5.71,7.21,7.46,-7.244576916708069e-06,5.71,1.31,1.38
2006-07-10,5.71,7.3,7.4,-6.996191422420935e-06,5.71,1.31,1.38
2006-07-11,5.64,7.19,7.44,-7.530120481927718e-06,5.64,1.31,1.43
2006-07-12,5.7,7.22,7.37,-6.923714759535657e-06,5.7,1.29,1.36
2006-07-13,5.7,7.23,7.33,-6.75787728026534e-06,5.7,1.27,1.34
2006-07-14,5.71,7.21,7.46,-7.244576916708069e-06,5.71,1.28,1.35
2006-07-15,5.7,7.23,7.33,-6.75787728026534e-06,5.7,1.29,1.37
2006-07-16,5.7,7.23,7.33,-6.75787728026534e-06,5.7,1.29,1.37
2006-07-17,5.63,7.21,7.36,-7.248198424669012e-06,5.63,1.32,1.4
2006-07-18,5.69,7.21,7.46,-7.349277528649728e-06,5.69,1.31,1.38
2006-07-19,5.69,7.23,7.33,-6.809500083042683e-06,5.69,1.32,1.39
2006-07-20,5.69,7.23,7.33,-6.809500083042683e-06,5.69,1.33,1.4
2006-07-21,5.69,7.23,7.33,-6.809500083042683e-06,5.69,1.33,1.4
2006-07-22,5.69,7.23,7.33,-6.809500083042683e-06,5.69,1.32,1.39
2006-07-23,5.69,7.23,7.33,-6.809500083042683e-06,5.69,1.32,1.39
2006-07-24,5.69,7.23,7.33,-6.809500083042683e-06,5.69,1.32,1.39
2006-07-25,5.69,7.23,7.33,-6.809500083042683e-06,5.69,1.32,1.39
2006-07-26,5.69,7.23,7.33,-6.809500083042683e-06,5.69,1.32,1.39
2006-07-27,5.68,7.23,7.33,-6.8612774451097815e-06,5.68,1.32,1.39
2006-07-28,5.81,7.23,7.33,-6.200032631750699e-06,5.81,1.27,1.41
2006-07-29,5.81,7.23,7.33,-6.200032631750699e-06,5.81,1.32,1.39
2006-07-30,5.81,7.23,7.33,-6.200032631750699e-06,5.81,1.32,1.39
2006-07-31,5.81,7.23,7.33,-6.200032631750699e-06,5.81,1.32,1.39
2006-08-01,5.88,7.23,7.33,-5.854328165374679e-06,5.88,1.32,1.39
2006-08-02,5.88,7.23,7.33,-5.854328165374679e-06,5.88,1.32,1.39
2006-08-03,5.88,7.23,7.33,-5.854328165374679e-06,5.88,1.32,1.39
2006-08-04,5.88,7.23,7.33,-5.854328165374679e-06,5.88,1.34,1.41
2006-08-05,5.9,7.25,7.35,-5.837359098228659e-06,5.9,1.34,1.41
2006-08-06,5.9,7.25,7.35,-5.837359098228659e-06,5.9,1.34,1.41
2006-08-07,5.9,7.25,7.35,-5.837359098228659e-06,5.9,1.34,1.41
2006-08-08,5.88,7.25,7.35,-5.935077519379846e-06,5.88,1.34,1.41
2006-08-09,5.88,7.25,7.35,-5.935077519379846e-06,5.88,1.34,1.41
2006-08-10,5.88,7.25,7.35,-5.935077519379846e-06,5.88,1.34,1.41
2006-08-11,5.88,7.25,7.35,-5.935077519379846e-06,5.88,1.36,1.43
2006-08-12,5.88,7.18,7.43,-6.258074935400518e-06,5.88,1.36,1.48
2006-08-13,5.88,7.2,7.45,-6.338824289405681e-06,5.88,1.37,1.43
2006-08-14,5.81,7.19,7.44,-6.648719203785292e-06,5.81,1.38,1.43
2006-08-15,5.88,7.25,7.35,-5.935077519379846e-06,5.88,1.36,1.43
2006-08-16,5.9,7.25,7.35,-5.837359098228659e-06,5.9,1.38,1.45
2006-08-17,5.9,7.27,7.37,-5.917874396135269e-06,5.9,1.28,1.42
2006-08-18,5.93,7.27,7.37,-5.77200577200578e-06,5.93,1.36,1.43
2006-08-19,6.0,7.27,7.37,-5.436507936507943e-06,6.0,1.36,1.43
2006-08-20,6.0,7.27,7.37,-5.436507936507943e-06,6.0,1.36,1.43
2006-08-21,6.0,7.27,7.37,-5.436507936507943e-06,6.0,1.36,1.43
2006-08-22,5.96,7.27,7.37,-5.627394636015329e-06,5.96,1.36,1.43
2006-08-23,5.96,7.1,7.2,-4.94891443167305e-06,5.96,1.36,1.43
2006-08-24,5.95,7.0,7.1,-4.596322941646679e-06,5.95,1.36,1.43
2006-08-25,5.96,7.15,7.25,-5.148467432950191e-06,5.96,1.39,1.47
2006-08-26,5.96,7.18,7.28,-5.268199233716482e-06,5.96,1.39,1.47
2006-08-27,5.96,7.18,7.28,-5.268199233716482e-06,5.96,1.39,1.47
2006-08-28,5.96,7.18,7.28,-5.268199233716482e-06,5.96,1.39,1.47
2006-08-29,5.96,7.25,7.35,-5.547573435504469e-06,5.96,1.39,1.46
2006-08-30,5.96,7.25,7.35,-5.547573435504469e-06,5.96,1.39,1.46
2006-08-31,5.95,7.35,7.45,-5.9952038369304485e-06,5.95,1.39,1.46
2006-09-01,5.95,7.33,7.43,-5.915267785771382e-06,5.95,1.4,1.47
2006-09-02,5.95,7.3,7.4,-5.795363709032774e-06,5.95,1.4,1.47
2006-09-03,5.95,7.3,7.4,-5.795363709032774e-06,5.95,1.4,1.47
2006-09-04,5.86,7.24,7.49,-6.60025915127956e-06,5.86,1.36,1.48
2006-09-05,5.95,7.3,7.4,-5.795363709032774e-06,5.95,1.4,1.47
2006-09-06,5.95,7.35,7.45,-5.9952038369304485e-06,5.95,1.39,1.46
2006-09-07,5.95,7.35,7.45,-5.9952038369304485e-06,5.95,1.38,1.45
2006-09-08,5.9,7.32,7.42,-6.119162640901769e-06,5.9,1.37,1.44
2006-09-09,5.92,7.3,7.4,-5.940912010276176e-06,5.92,1.39,1.46
2006-09-10,5.92,7.3,7.4,-5.940912010276176e-06,5.92,1.39,1.46
2006-09-11,5.92,7.3,7.4,-5.940912010276176e-06,5.92,1.39,1.46
2006-09-12,5.92,7.28,7.38,-5.860629415542705e-06,5.92,1.41,1.48
2006-09-13,5.94,7.25,7.35,-5.643611911623437e-06,5.94,1.41,1.48
2006-09-14,5.94,7.3,7.4,-5.843739993595899e-06,5.94,1.43,1.5
2006-09-15,5.94,7.45,7.65,-6.844380403458213e-06,5.94,1.54,1.61
2006-09-16,5.94,7.5,7.7,-7.04450848543067e-06,5.94,1.58,1.65
2006-09-17,5.94,7.5,7.7,-7.04450848543067e-06,5.94,1.58,1.65
2006-09-18,5.94,7.5,7.7,-7.04450848543067e-06,5.94,1.58,1.65
2006-09-19,5.95,7.4,7.5,-6.195043964828136e-06,5.95,1.59,1.66
2006-09-20,5.97,7.4,7.5,-6.097560975609755e-06,5.97,1.56,1.71
2006-09-21,5.97,7.27,7.37,-5.579467559381484e-06,5.97,1.61,1.68
2006-09-22,5.98,7.3,7.4,-5.651066539318689e-06,5.98,1.54,1.69
2006-09-23,5.97,7.35,7.45,-5.898294277060413e-06,5.97,1.61,1.68
2006-09-24,5.97,7.28,7.53,-6.217120994739367e-06,5.97,1.61,1.68
2006-09-25,5.89,7.22,7.37,-5.9667795516852186e-06,5.89,1.54,1.69
2006-09-26,5.97,7.32,7.42,-5.778734257930813e-06,5.97,1.63,1.7
2006-09-27,5.97,7.32,7.42,-5.778734257930813e-06,5.97,1.62,1.69
2006-09-28,5.97,7.32,7.42,-5.778734257930813e-06,5.97,1.62,1.69
2006-09-29,5.97,7.35,7.45,-5.898294277060413e-06,5.97,1.63,1.7
2006-09-30,5.98,7.4,7.5,-6.049028971665074e-06,5.98,1.63,1.7
2006-10-01,5.98,7.4,7.5,-6.049028971665074e-06,5.98,1.63,1.7
2006-10-02,5.98,7.4,7.5,-6.049028971665074e-06,5.98,1.63,1.7
2006-10-03,6.02,7.48,7.58,-6.1728395061728425e-06,6.02,1.65,1.72
2006-10-04,6.02,7.6,7.7,-6.647673314339982e-06,6.02,1.59,1.74
2006-10-05,5.98,7.75,7.95,-7.839859917223807e-06,5.98,1.65,1.72
2006-10-06,5.98,7.7,7.9,-7.640878701050618e-06,5.98,1.64,1.71
2006-10-07,5.98,7.7,7.85,-7.441897484877421e-06,5.98,1.65,1.72
2006-10-08,5.98,7.7,7.85,-7.441897484877421e-06,5.98,1.65,1.72
2006-10-09,5.98,7.7,7.85,-7.441897484877421e-06,5.98,1.65,1.72
2006-10-10,5.94,7.25,7.5,-6.243996157540825e-06,5.94,1.66,1.73
